STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Y,Pnk,O,longitude,latitude
30021,S,Morse (95th-bound),Morse,Morse (Red Line),40100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.6659,42.00836
30126,S,North/Clybourn (95th-bound),North/Clybourn,North/Clybourn (Red Line),40650,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.64917,41.91065
30125,N,North/Clybourn (Howard-bound),North/Clybourn,North/Clybourn (Red Line),40650,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.64917,41.91065
30079,S,Noyes (Howard-Loop-bound),Noyes,Noyes (Purple Line),40400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-87.68333,42.05828
30078,N,Noyes (Linden-bound),Noyes,Noyes (Purple Line),40400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-87.68333,42.05828
30263,E,Oak Park (63rd-bound),Oak Park,Oak Park (Green Line),41350,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.79378,41.88698
30034,E,Oak Park (O'Hare-bound),Oak Park,Oak Park (Blue Line),40180,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.7916,41.8721
30035,W,Oak Park (Forest Pk-bound),Oak Park,Oak Park (Blue Line),40180,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.7916,41.8721
30264,W,Oak Park (Harlem-bound),Oak Park,Oak Park (Green Line),41350,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.79378,41.88698
30297,N,Oakton-Skokie (Dempster-Skokie-bound),Oakton-Skokie,Oakton-Skokie (Yellow Line),41680,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-87.74722,42.02624
30298,S,Oakton-Skokie (Howard-bound),Oakton-Skokie,Oakton-Skokie (Yellow Line),41680,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-87.74722,42.02624
30172,S,O'Hare (Forest Pk-bound),O'Hare,O'Hare (Blue Line),40890,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.90422,41.97766
30171,N,O'Hare (Terminal Arrival),O'Hare,O'Hare (Blue Line),40890,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.90422,41.97766
30254,S,Paulina (Loop-bound),Paulina,Paulina (Brown Line),41310,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-87.6709,41.94362
30253,N,Paulina (Kimball-bound),Paulina,Paulina (Brown Line),41310,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-87.6709,41.94362
30199,E,Polk (Loop-bound),Polk,Polk (Pink Line),41030,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-87.66953,41.87155
30200,W,Polk (54th/Cermak-bound),Polk,Polk (Pink Line),41030,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-87.66953,41.87155
30006,W,Pulaski (Harlem-bound),Pulaski,Pulaski (Green Line),40030,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.7254,41.88541
30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.72566,41.87379
30028,E,Pulaski (Loop-bound),Pulaski,Pulaski (Pink Line),40150,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-87.72431,41.85373
30186,S,Pulaski (Midway-bound),Pulaski,Pulaski (Orange Line),40960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-87.72449,41.79975
30179,E,Pulaski (O'Hare-bound),Pulaski,Pulaski (Blue Line),40920,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.72566,41.87379
30185,N,Pulaski (Loop-bound),Pulaski,Pulaski (Orange Line),40960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-87.72449,41.79975
30005,E,Pulaski (63rd-bound),Pulaski,Pulaski (Green Line),40030,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.7254,41.88541
30029,W,Pulaski (54th/Cermak-bound),Pulaski,Pulaski (Pink Line),40150,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-87.72431,41.85373
30007,N,Quincy/Wells (Inner Loop),Quincy/Wells,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",40040,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-87.63374,41.87872
30008,S,Quincy/Wells (Outer Loop),Quincy/Wells,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",40040,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-87.63374,41.87872
30092,E,Racine (O'Hare-bound),Racine,Racine (Blue Line),40470,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-87.65945,41.87592
